Delivery Date,SO,User,Country,Transport Type,Transport Clasified,Partner,Stock Value USD,Volume M3,Gross Weight KG,Tons,Mes,MesNombre,User_clean,Transport_clean,Country_clean,Fecha,USD_por_ton
11/11/2025,2008089.0,WFP-UNHRD,Honduras,Land,Land,UNFPA,5000.0,0.93,112.0,0.112,11,Nov,UNHRD,Terrestre,Honduras,2025-11-11,44642.857142857145
2025-12-11 00:00:00,2008062.0,WFP-UNHRD,Barbados,Air commercial,Air,PAHO,1112.04,1.549,164.501,0.164501,11,Nov,UNHRD,Aéreo,Barbados,2025-12-11,6760.080485832912
13/11/2025,5567.0,WFP-UNHRD,Guatemala,Sea,Sea,WFP,91891.8,35.99,14632.5,14.6325,11,Nov,UNHRD,Marítimo,Guatemala,2025-11-13,6279.979497693491
14/11/2025,2008076.0,WFP-UNHRD,Cuba,Air commercial,Air,Catholic Relief Service,22357.16,20.735,7995.0,7.995,11,Nov,UNHRD,Aéreo,Cuba,2025-11-14,2796.392745465916
14/11/2025,2008077.0,WFP-UNHRD,Cuba,Air commercial,Air,UNFPA,28366.0,18.71,2971.0,2.971,11,Nov,UNHRD,Aéreo,Cuba,2025-11-14,9547.627061595422
15/11/2025,2008081.0,WFP-UNHRD,Cuba,Air commercial,Air,UNHCR,14869.29,14.78,5236.0,5.236,11,Nov,UNHRD,Aéreo,Cuba,2025-11-15,2839.8185637891524
16/11/2025,2008062.0,WFP-UNHRD,Cuba,Air commercial,Air,PAHO,74204.17,19.91,3719.5,3.7195,11,Nov,UNHRD,Aéreo,Cuba,2025-11-16,19950.038983734372
16/11/2025,48.0,IFRC,Cuba,,Sea,,2340.0,0.52,61.6,0.0616,11,Nov,IFRC,Marítimo,Cuba,2025-11-16,37987.01298701298
18/11/2025,2008083.0,WFP-UNHRD,Panama,Land,Land,UNICEF,165985.40000000002,128.04299999999998,30260.0,30.26,11,Nov,UNHRD,Terrestre,Panamá,2025-11-18,5485.3073364177135
19/11/2025,2008062.0,WFP-UNHRD,Cuba,Air commercial,Air,PAHO,82399.12,18.6,5171.0,5.171,11,Nov,UNHRD,Aéreo,Cuba,2025-11-19,15934.852059562945
19/11/2025,2008089.0,WFP-UNHRD,Jamaica,Land,Land,UNFPA,33800.0,29.64,4693.0,4.693,11,Nov,UNHRD,Terrestre,Jamaica,2025-11-19,7202.216066481995
20/11/2025,2008086.0,WFP-UNHRD,Jamaica,Land,Land,ShelterBox,26008.15,42.471000000000004,7402.0,7.402,11,Nov,UNHRD,Terrestre,Jamaica,2025-11-20,3513.665225614699
20/11/2025,49.0,IFRC,Jamaica,,Air,,18044.4,40.92,12144.0,12.144,11,Nov,IFRC,Aéreo,Jamaica,2025-11-20,1485.8695652173915
21/11/2025,2008062.0,WFP-UNHRD,Haiti,Air commercial,Air,PAHO,84478.9,24.925,5335.5019999999995,5.335501999999999,11,Nov,UNHRD,Aéreo,Haití,2025-11-21,15833.35551181501
21/11/2025,50.0,IFRC,Cuba,,Sea,,24400.0,18.978232000000002,2295.0,2.295,11,Nov,IFRC,Marítimo,Cuba,2025-11-21,10631.808278867104
21/11/2025,50.0,IFRC,Cuba,,Sea,,25400.0,17.20355,2310.0,2.31,11,Nov,IFRC,Marítimo,Cuba,2025-11-21,10995.670995670995
21/11/2025,50.0,IFRC,Cuba,,Sea,,25400.0,17.20355,2310.0,2.31,11,Nov,IFRC,Marítimo,Cuba,2025-11-21,10995.670995670995
27/11/2025,2008087.0,WFP-UNHRD,Cuba,Air charter,Air,ECHO,57724.97,83.77,13218.0,13.218,11,Nov,UNHRD,Aéreo,Cuba,2025-11-27,4367.148585262521
27/11/2025,2008087.0,WFP-UNHRD,Cuba,Air charter,Air,ECHO,117567.0,152.94,39027.0,39.027,11,Nov,UNHRD,Aéreo,Cuba,2025-11-27,3012.4529172111615
27/11/2025,2008105.0,WFP-UNHRD,Cuba,Air charter,Air,UNHCR,22987.39,43.83,10100.0,10.1,11,Nov,UNHRD,Aéreo,Cuba,2025-11-27,2275.9792079207923
29/11/2025,51.0,IFRC,Jamaica,,Sea,,21999.6,7.89,1899.0,1.899,11,Nov,IFRC,Marítimo,Jamaica,2025-11-29,11584.834123222749
29/11/2025,51.0,IFRC,Jamaica,,Sea,,21999.6,7.89,1899.0,1.899,11,Nov,IFRC,Marítimo,Jamaica,2025-11-29,11584.834123222749
29/11/2025,51.0,IFRC,Jamaica,,Sea,,3000.0,7.44,794.4,0.7944,11,Nov,IFRC,Marítimo,Jamaica,2025-11-29,3776.4350453172206
29/11/2025,51.0,,,,,,2088218.7999999998,1414.2093320000001,,337.24188200000003,11,Nov,,,,2025-11-29,6192.050606573236
01.12.2025,5332.0,UNHRD,Cuba,Sea,Sea,WFP,84706.33,67.08,9665.9,9.665899999999999,12,Dic,UNHRD,Marítimo,Cuba,2025-12-01,8763.41882287216
01.12.2025,2007902.0,UNHRD,Haiti,Air charter,Air ,AECID,150109.83,54.97,12439.0,12.439,12,Dic,UNHRD,Aéreo,Haití,2025-12-01,12067.676662111102
01.12.2025,2008040.0,UNHRD,Panama,Land,Land,UNICEF,2208.7799999999997,2.9400000000000004,73.0,0.073,12,Dic,UNHRD,Terrestre,Panamá,2025-12-01,30257.260273972603
09.12.2025,2008104.0,UNHRD,Panama,Sea,Sea,PAHO,15307.36,0.118,19.7,0.0197,12,Dic,UNHRD,Marítimo,Panamá,2025-12-09,777023.3502538071
19.12.2025,2008104.0,IFRC,Cuba,Sea,Sea,CanCross,3722.9999999999995,2.6880000000000006,1100.0,1.1,12,Dic,IFRC,Marítimo,Cuba,2025-12-19,3384.545454545454
19.12.2025,2008104.0,IFRC,Cuba,Sea,Sea,CanCross,17498.1,12.633600000000001,5170.0,5.17,12,Dic,IFRC,Marítimo,Cuba,2025-12-19,3384.5454545454545
19.12.2025,2008104.0,IFRC,Cuba,Sea,Sea,CanCross,11308.8,5.0750976,1368.0,1.368,12,Dic,IFRC,Marítimo,Cuba,2025-12-19,8266.666666666666
19.12.2025,2008104.0,IFRC,Cuba,Sea,Sea,CanCross,2907.0,1.9592495999999997,268.5333333333333,0.2685333333333333,12,Dic,IFRC,Marítimo,Cuba,2025-12-19,10825.47169811321
19.12.2025,2008104.0,IFRC,Cuba,Sea,Sea,CanCross,22634.7,10.018320000000001,855.0,0.855,12,Dic,IFRC,Marítimo,Cuba,2025-12-19,26473.333333333336
19.12.2025,2008104.0,IFRC,Cuba,Sea,Sea,CanCross,12410.0,5.57865,800.0,0.8,12,Dic,IFRC,Marítimo,Cuba,2025-12-19,15512.5
19.12.2025,2008104.0,IFRC,Jamaica,Sea,Sea,CanCross,168960.0,100.44480000000001,50222.4,50.2224,12,Dic,IFRC,Marítimo,Jamaica,2025-12-19,3364.235878811048
19.12.2025,2008104.0,IFRC,Jamaica,Sea,Sea,CanCross,0.0,0.9312000000000001,465.59999999999997,0.46559999999999996,12,Dic,IFRC,Marítimo,Jamaica,2025-12-19,0.0
19.12.2025,2008104.0,IFRC,Jamaica,Sea,Sea,CanCross,55862.0,0.05376000000000001,22.0,0.022,12,Dic,IFRC,Marítimo,Jamaica,2025-12-19,2539181.8181818184
19.12.2025,2008104.0,IFRC,Jamaica,Sea,Sea,CanCross,0.0,48.38400000000001,19800.0,19.8,12,Dic,IFRC,Marítimo,Jamaica,2025-12-19,0.0
19.12.2025,2008104.0,IFRC,Jamaica,Sea,Sea,CanCross,84480.0,45.144,18480.0,18.48,12,Dic,IFRC,Marítimo,Jamaica,2025-12-19,4571.428571428572
19.12.2025,2008104.0,IFRC,Jamaica,Sea,Sea,CanCross,24000.0,10.311839999999998,1413.3333333333333,1.4133333333333333,12,Dic,IFRC,Marítimo,Jamaica,2025-12-19,16981.132075471698
19.12.2025,2008104.0,IFRC,Jamaica,Sea,Sea,CanCross,53900.0,23.7336,6336.0,6.336,12,Dic,IFRC,Marítimo,Jamaica,2025-12-19,8506.944444444443
19.12.2025,2008104.0,IFRC,Jamaica,Sea,Sea,CanCross,0.0,17.800199999999997,4752.0,4.752,12,Dic,IFRC,Marítimo,Jamaica,2025-12-19,0.0
19.12.2025,2008104.0,IFRC,Jamaica,Sea,Sea,CanCross,44640.0,30.518207999999998,4838.4,4.8384,12,Dic,IFRC,Marítimo,Jamaica,2025-12-19,9226.190476190475
19.12.2025,2008104.0,IFRC,Jamaica,Sea,Sea,CanCross,0.0,21.04704,3225.6,3.2256,12,Dic,IFRC,Marítimo,Jamaica,2025-12-19,0.0
19.12.2025,2008104.0,IFRC,Jamaica,Sea,Sea,CanCross,18450.0,19.32288,2516.0,2.516,12,Dic,IFRC,Marítimo,Jamaica,2025-12-19,7333.068362480127
19.12.2025,2008104.0,IFRC,Jamaica,Sea,Sea,CanCross,0.0,7.223039999999999,969.0,0.969,12,Dic,IFRC,Marítimo,Jamaica,2025-12-19,0.0
19.12.2025,2008104.0,IFRC,Jamaica,Sea,Sea,CanCross,37500.0,41.52147999999999,3880.7999999999997,3.8808,12,Dic,IFRC,Marítimo,Jamaica,2025-12-19,9662.95609152752
19.12.2025,2008104.0,IFRC,Jamaica,Sea,Sea,CanCross,0.0,25.883519999999994,2419.2,2.4192,12,Dic,IFRC,Marítimo,Jamaica,2025-12-19,0.0
19.12.2025,2008104.0,IFRC,Jamaica,Sea,Sea,CanCross,20000.0,11.1573,1600.0,1.6,12,Dic,IFRC,Marítimo,Jamaica,2025-12-19,12500.0
19.12.2025,2008104.0,IFRC,Jamaica,Sea,Sea,CanCross,11000.0,12.96,2937.6,2.9375999999999998,12,Dic,IFRC,Marítimo,Jamaica,2025-12-19,3744.5533769063186
19.12.2025,2008104.0,,,,,,841605.8999999999,579.4977852000001,,155.63706666666667,12,Dic,,,,2025-12-19,5407.490118035292
